        tBodyAcc-mean-X   tBodyAcc-mean-Y   tBodyAcc-mean-Z   tBodyAcc-std-X   tBodyAcc-std-Y   tBodyAcc-std-Z   tGravityAcc-mean-X
111          -2.616341e-01        -3.762800e-02         -0.98501426        -0.968332140         -0.95365122         -5.242862e-02
112          -2.642066e-01        -3.787194e-02         -0.92623445        -0.960442420         -0.93398642          1.182545e-01
113          -2.694348e-01        -4.287294e-02         -0.96991869        -0.983571810         -0.96575715         -1.662814e-02
114          -2.692578e-01        -3.442237e-02         -0.97413551        -0.991925170         -0.95990427          5.480943e-01
115          -2.657432e-01        -2.855415e-02         -0.98911298        -0.970955150         -0.96852588         -2.194115e-01
116          -2.552946e-01        -2.255817e-02         -0.98960786        -0.963049160         -0.95363480         -1.378269e-01
117          -2.516643e-01        -1.830178e-02         -0.98518380        -0.984494200         -0.97306309          1.030599e-01
118          -2.493412e-01        -1.654364e-02         -0.98316457        -0.970022060         -0.96758776         -1.072552e-01
119          -2.440090e-01        -1.591699e-02         -0.98087385        -0.982227620         -0.96540912          2.140808e-01
120          -2.477778e-01        -1.758365e-02         -0.99330372        -0.975239110         -0.97206605          2.177441e-01
121          -2.489196e-01        -1.421505e-02         -0.99121352        -0.975571780         -0.96923973          2.098871e-01
122          -2.414909e-01        -1.423267e-02         -0.98707561        -0.969487590         -0.95385186          2.866663e-01
123          -2.380257e-01        -2.320826e-02         -0.98800256        -0.983952770         -0.94208058         -1.220785e-01
124          -2.402416e-01        -3.398022e-02         -0.98622327        -0.974765540         -0.95361632         -2.119669e-01
125          -2.483509e-01        -3.848385e-02         -0.98328945        -0.958240540         -0.95633397          3.631107e-01
126          -2.500378e-01        -2.666901e-02         -0.93663325        -0.913970020         -0.92432289          2.352453e-01
127          -2.304889e-01        -1.555160e-02         -0.94715987        -0.952720050         -0.95769260          6.472243e-02
128          -2.204156e-01        -1.457935e-02         -0.97851182        -0.954848170         -0.93790082         -5.086856e-02
129          -2.166562e-01        -3.104535e-02         -0.96768419        -0.959948700         -0.88773998          5.093887e-02
130          -2.174464e-01        -3.602408e-02         -0.96359544        -0.970401290         -0.92318235          4.067403e-02
131          -2.069250e-01        -2.748242e-02         -0.94879344        -0.939861190         -0.92656311          8.044999e-02
132          -2.072733e-01        -3.641333e-02         -0.96162086        -0.937991530         -0.90209166          6.185980e-02
133          -2.160043e-01        -3.140691e-02         -0.97968008        -0.971456370         -0.89687449          9.544382e-02
134          -2.107124e-01        -1.348790e-02         -0.97988542        -0.973607480         -0.95413056          1.517359e-01
135          -2.670119e-01        -5.193350e-02         -0.95911473        -0.900751780         -0.80465984          6.879532e-01
136          -2.575283e-01        -1.131107e-02         -0.96243211        -0.961610300         -0.87338635         -2.568984e-01
137          -2.655247e-01        -1.599901e-02         -0.93721665        -0.962503230         -0.84534294         -5.594073e-01
138          -2.769794e-01        -3.523629e-02         -0.92954312        -0.937614670         -0.88668278          9.807449e-01
139          -2.767130e-01        -2.910468e-02         -0.94585717        -0.943214970         -0.90016728         -3.419606e-02
140          -2.672132e-01        -4.285211e-02         -0.94730325        -0.975766910         -0.85863440         -7.046773e-01
141          -2.624072e-01        -4.315252e-02         -0.94973749        -0.948883850         -0.85400472          4.288411e-01
142          -2.487501e-01        -1.850253e-02         -0.96781324        -0.939563620         -0.93090320          1.180432e-01
143          -2.764208e-01        -4.117007e-02         -0.96563676        -0.949053770         -0.90814585          8.911772e-02
144          -2.623770e-01        -1.966674e-02         -0.96634034        -0.963714090         -0.91198748         -3.621611e-01
145          -2.549693e-01        -2.394757e-02         -0.96367838        -0.956494040         -0.87947821          6.859970e-01
146          -2.679981e-01        -2.668508e-02         -0.87857503        -0.911107260         -0.86379390          1.529432e-02
147          -2.655418e-01        -6.803997e-03         -0.92652989        -0.900911620         -0.89052647         -5.908694e-01
148          -2.494084e-01        -2.606449e-02         -0.90263255        -0.941469040         -0.80685522         -4.410901e-02
149          -2.537408e-01        -4.937564e-02         -0.96327408        -0.945861300         -0.91165429          3.576211e-01
        tBodyAccJerk-mean-Y   tBodyAccJerk-mean-Z   tBodyAccJerk-std-X   tBodyAccJerk-std-Y   tBodyAccJerk-std-Z   tBodyGyro-mean-X
1              5.000803e-03         -6.783081e-02        -0.9935190600        -9.883600e-01        -0.9935749700      -6.100849e-03
2              5.771104e-03          2.937663e-02        -0.9955481400        -9.810636e-01        -0.9918457000      -1.611162e-02
3              3.104037e-03         -9.045631e-03        -0.9907428100        -9.809556e-01        -0.9896866400      -3.169829e-02
4              2.005764e-02         -9.864772e-03        -0.9926973700        -9.875527e-01        -0.9934975700      -4.340998e-02
5              1.912157e-02          1.677998e-02        -0.9964201700        -9.883587e-01        -0.9924549000      -3.396042e-02
6              1.868405e-02          9.344434e-03        -0.9948136000        -9.887145e-01        -0.9922663500      -2.877551e-02
7             -1.701467e-02         -1.579817e-02        -0.9952056100        -9.848308e-01        -0.9884250700      -2.860025e-02
8              8.747856e-03         -4.468135e-03        -0.9952728100        -9.812912e-01        -0.9903396400      -2.420026e-02
9              3.076270e-02          1.121195e-02        -0.9964789200        -9.800513e-01        -0.9966660700      -2.483102e-02
10             1.251891e-02          3.084375e-03        -0.9911556100        -9.692003e-01        -0.9886150400      -2.341540e-02
11             1.684244e-02          1.030382e-03        -0.9912335600        -9.732643e-01        -0.9850175100      -2.470825e-02
12            -2.311558e-03         -7.673630e-03        -0.9981793300        -9.897883e-01        -0.9895317300      -3.117316e-02
13             1.702717e-02         -9.852394e-04        -0.9991916100        -9.901384e-01        -0.9928248600      -2.916861e-02
14             1.948922e-02          1.520768e-02        -0.9969853500        -9.923696e-01        -0.9930363000      -2.708709e-02
15            -6.836708e-02         -3.360760e-02        -0.9902711200        -9.842914e-01        -0.9910476600      -1.054820e-02
16            -1.281086e-03         -2.663667e-02        -0.9950552800        -9.952746e-01        -0.9951324400      -1.581086e-02
17             1.225187e-02          1.005733e-02        -0.9948148900        -9.924300e-01        -0.9960529700      -1.340682e-02
18             1.541953e-02          1.662595e-02        -0.9949788100        -9.914551e-01        -0.9956251400      -1.272510e-02
19             4.210314e-03         -5.104832e-03        -0.9957685100        -9.924514e-01        -0.9951347500      -2.464236e-02
20             1.842771e-02         -6.048213e-03        -0.9966736700        -9.927600e-01        -0.9965406400      -2.946191e-02
21             1.805572e-02         -4.971829e-03        -0.9961169800        -9.934327e-01        -0.9939722000      -2.981493e-02
22             4.524599e-03         -5.894406e-03        -0.9955061700        -9.868066e-01        -0.9924998400      -2.917889e-02
23             5.482978e-03          1.602082e-03        -0.9956916000        -9.829213e-01        -0.9926966300      -2.815370e-02
24             1.650334e-02         -4.851520e-05        -0.9967166700        -9.859172e-01        -0.9928169800      -2.722094e-02
25             9.953907e-03          6.878857e-04        -0.9968357100        -9.867232e-01        -0.9926237500      -2.496070e-02
26             4.487238e-03          6.929346e-03        -0.9960533800        -9.867182e-01        -0.9915601200      -2.737274e-02
27             1.837229e-02          1.436324e-03        -0.9965640600        -9.892781e-01        -0.9910879500      -3.052962e-02
28            -3.477710e-01         -3.352723e-01        -0.9812235700        -9.661423e-01        -0.9834911800      -4.648967e-02
29            -3.431797e-02          3.059737e-03        -0.9924345300        -9.882565e-01        -0.9938377200      -4.840838e-02
30             4.424412e-02          2.035816e-02        -0.9946122000        -9.929197e-01        -0.9918902500      -3.941194e-02
31             1.206858e-01          2.287041e-01        -0.8838304100        -8.546068e-01        -0.9113508600      -3.773164e-02
32             9.083036e-02          5.331743e-03        -0.8580303700        -8.400248e-01        -0.8962204000      -3.823281e-03
33            -1.196644e-01         -2.591403e-01        -0.9224283200        -9.364689e-01        -0.9551878900      -4.597220e-03
34            -7.461257e-02         -7.336609e-03        -0.9896999900        -9.811596e-01        -0.9957460500      -4.268154e-02
35             3.415889e-02          3.317061e-02        -0.9935801200        -9.910230e-01        -0.9989028000      -4.155671e-02
36             1.169489e-02         -7.221197e-03        -0.9974071500        -9.921145e-01        -0.9973904700      -3.545768e-02
37             3.529381e-03         -6.003336e-04        -0.9964684100        -9.911925e-01        -0.9967375400      -3.091914e-02
38             9.405386e-03         -8.090716e-03        -0.9948841300        -9.905035e-01        -0.9972430100      -2.820199e-02
39             8.265033e-02         -8.959965e-03        -0.9843439700        -9.718266e-01        -0.9861831100      -2.250395e-01
40            -1.894673e-02          7.668207e-03        -0.9905146100        -9.907634e-01        -0.9920538600      -1.493381e-01
41            -5.853497e-03          3.202415e-03        -0.9944739300        -9.922756e-01        -0.9912704500      -7.936611e-02
42             1.973911e-02          4.014346e-03        -0.9926404900        -9.906420e-01        -0.9915945200      -3.782473e-02
43             1.992053e-02         -1.486057e-03        -0.9938791600        -9.902451e-01        -0.9923334200      -2.107480e-02
